dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
-2.2690156,64.74811,199.85689,-23782.055,-46202.996,-119238.56,-39.74375,53.94936,-174765980.0,4678830.5,-69.057976,-22.550842,-18924.072,-249.12576,56214.98,-5485.196,30.486523,854326800.0,1591371500.0,190.65761,0.071747445,-0.046729628,-0.038381774,152.11867,129.43518,0.068818755,44009.125,36.307663,2.213704,9.556021,16.98438,4.0546346,40.26398,-0.0464507,0.012039365,0.08652571,18.588825,10.826318,-0.0775299
-5.261329,167.14827,-92.42731,255108.31,-273463.0,-45404.082,151.63272,180.44133,15957333.0,-2637573.2,17.868826,-11.910024,6311.4736,-253.03961,46385.754,-2175.8813,82.46285,167732480.0,1050439700.0,130.21669,0.17763218,0.030743206,0.0970499,337.78622,132.6381,0.2163196,25135.111,11.404416,0.7598724,4.75201,5.873869,16.031235,2.4450397,-0.057154182,-0.24269892,1.2269549,0.798139,17.41158,0.028939322
2.8034585,-146.60089,15.997593,127670.85,21529.033,-106217.11,170.92755,152.2117,-145999310.0,-1819365.2,-54.811253,21.397186,-11574.516,805.9748,79735.49,-1017.8402,153.08974,2365771000.0,735691140.0,58.57841,0.120673135,0.013864769,0.0627868,47.508778,167.8967,-0.13723074,-10876.882,15.287011,0.89196104,9.319101,8.115509,6.21757,13.600775,0.1843075,-0.047819387,1.39045,9.933607,12.647744,-0.0857322
-0.5294303,77.56228,-92.75982,339663.06,20812.89,171147.44,149.27795,67.60728,99343340.0,4568458.0,15.9152355,138.83234,7345.725,1168.3341,8479.388,729.23645,165.11539,21105670.0,723388600.0,-137.31834,-0.03907224,-0.036256857,-0.002785591,-172.78145,160.87823,-0.06745071,-7864.9893,25.546188,0.8077844,9.09258,22.870737,11.844085,15.092174,0.021004764,0.14918111,-1.2604939,2.623441,28.06893,0.3139005
-0.55110997,16.06628,255.71783,-149329.5,148590.11,-11691.613,191.54327,112.62723,-70509060.0,-269076.9,91.48351,31.495409,-5053.29,-343.51514,40200.03,-3798.0398,378.1383,3852583400.0,1272542700.0,262.0564,0.04016767,0.020597681,0.051433716,-109.71096,512.0399,0.42381606,33794.492,15.703077,1.3545369,15.098472,5.250411,6.9308834,0.6344591,0.12614241,0.17156,0.627104,21.394423,3.51365,0.007581152
-6.025182,51.19814,38.073166,92559.55,83804.414,186776.94,189.9559,184.23509,204099070.0,-961551.94,143.72408,58.563763,-11985.89,574.034,-38505.79,657.56165,150.19702,1596618400.0,-2427115300.0,71.59462,0.03201501,-0.0024559735,0.06758715,286.77173,115.79683,-0.16550907,33788.02,22.559433,1.9157637,2.2114103,4.3888407,3.5073552,19.785202,-0.0021984265,-0.011206123,-0.0035218361,19.736448,3.2522783,-0.18020235
10.013362,101.18494,-226.75395,93023.016,-152508.38,273174.84,193.01863,391.00888,-129061250.0,-4801174.0,97.63101,-19.982916,3876.135,-881.92694,64963.082,1637.9332,297.50757,3782931200.0,31546252.0,417.67325,0.13367854,0.14222802,0.045031983,-65.820335,-66.89725,-0.044568367,-55469.176,10.814516,1.7356743,2.7866395,8.310602,9.773745,16.038557,0.19497943,0.19343607,0.47550097,28.948172,15.329452,-0.19827066
5.2696157,427.9177,-130.33499,98762.41,-342186.72,-263179.12,204.60045,310.42484,-222382100.0,229809.52,10.84921,-41.51466,-1862.295,375.4169,-22613.299,1480.0654,-0.96587664,2873312500.0,-1133832400.0,80.267235,0.094553396,0.044242177,0.03378238,-169.11324,-224.0484,0.24815959,-44926.64,19.897102,2.2559683,21.651651,13.611509,18.074953,15.207063,0.16883262,0.18772574,-0.20529784,23.51028,29.737846,0.037487265
7.374328,62.30218,76.74053,-144300.3,151569.5,85128.91,106.33157,-104.30469,-161799140.0,-1561962.5,-60.92926,25.120129,-5575.303,-24.075745,-75488.58,2740.8887,-15.574084,-85481720.0,2015495700.0,248.52736,-0.058817077,-0.046878505,-0.0035971305,-19.580389,147.45143,0.28158224,-39334.48,10.663883,1.7199304,18.261549,1.2432814,9.158392,16.852448,0.47480842,0.25337374,0.49042365,13.529804,12.161322,0.09540157
-3.443871,-22.45278,-147.77403,187203.78,-244920.22,-233944.69,232.8142,79.05208,-30887386.0,2310061.0,2.770684,-19.305452,41.723167,261.84268,37050.03,-3275.452,11.203961,2073169800.0,-659649500.0,53.588898,0.054090608,-0.030598084,0.043331206,-97.69352,-18.730469,-0.1289028,-43542.535,9.090217,1.9004743,3.2750297,-0.5010772,9.904026,2.3738418,0.021948945,-0.007544531,1.2363361,17.385796,9.9365015,-0.024748651
1.8101463,-48.440292,-64.2328,-56010.137,-11973.417,38826.227,4.474754,91.46039,328026270.0,2501258.2,14.42422,65.73042,-5118.3535,639.2447,-80306.625,-671.72095,423.16373,-880048800.0,1611148500.0,175.10185,0.003031098,0.0023255837,0.053630665,390.72827,-12.642883,0.028459638,-14772.572,21.449299,2.511353,9.827067,16.17685,11.689191,21.915709,0.05239433,0.17325608,-2.0412147,9.280454,6.878971,0.046488114
12.029585,168.7312,-30.430729,278778.88,-202718.66,142810.08,307.37665,155.39093,9766509.0,444484.0,64.76469,21.947212,-3911.11,637.7711,81308.59,-603.0989,-210.55031,1438074000.0,-585536200.0,39.906063,0.16499293,0.04647876,-0.0123208035,181.36853,-322.6914,0.19936565,-33950.695,36.261986,3.8351617,23.11235,15.102981,13.283524,36.84246,0.015452732,0.11352547,0.7138205,18.14027,31.741045,0.05522433
6.3084297,42.74868,-76.45938,248606.73,-66485.86,61873.543,134.63821,180.00447,-9144067.0,-245793.61,18.188358,-20.335985,10875.048,52.163933,33462.68,4650.571,291.1908,1124655500.0,303017600.0,439.80704,0.14763685,0.0037972932,0.0495738,89.12339,101.36427,-0.043966837,-11568.547,7.937908,0.5418621,7.3482127,9.905252,15.680938,27.896229,0.13513784,0.14782166,0.32246837,10.448469,7.031075,0.009246325
0.75324255,75.73938,-36.229717,218056.08,-76967.914,65520.32,-6.566048,-25.092882,33128462.0,4552603.0,-24.278326,92.00018,14476.341,73.043564,-55578.27,4650.1973,433.30786,4603486000.0,2353704700.0,220.36215,0.08372861,-0.001475088,-0.0028959452,409.52057,400.04773,0.27843165,-3457.729,-9.955176,0.79356366,-4.3323665,6.402103,-2.7700195,24.253239,0.15245396,0.22704366,-0.46117648,10.403256,19.405718,0.19157946
-2.1515262,-76.79064,30.44039,-123288.125,15736.346,-116091.3,166.09752,271.56384,93944480.0,3707003.5,-46.963886,-4.8312817,1752.6039,184.31985,16743.367,-4763.15,113.36558,44808584.0,-242964660.0,183.28552,0.16603585,0.033566765,0.04541292,198.70029,-361.5011,-0.5697198,47884.164,6.9191484,3.2844615,7.4913616,-4.506419,3.3259187,13.079282,-0.029785149,-0.12861997,-0.88406897,4.860458,-11.753643,-0.012607988
5.603677,-168.7418,92.82081,-60878.098,-87547.03,282293.97,412.44177,272.75665,287625180.0,3931361.8,76.92458,64.56269,6001.45,311.99387,52996.83,-3167.3718,76.074875,1268873100.0,-53618484.0,14.397587,0.10811902,-0.0054791174,0.008638402,96.074066,159.58127,0.024749361,-23662.145,28.448711,1.9991401,20.309055,8.549602,12.80417,36.999245,0.03429659,0.023240734,0.6445984,22.483183,39.429886,-0.0115594175
2.9266965,-364.44778,261.99158,-107733.19,257317.44,-106033.125,-68.166084,254.78427,559525.4,4220189.0,94.35839,47.46545,1399.3337,-163.00145,-28250.842,-1214.954,247.19035,13864838.0,1281147600.0,-10.540859,0.09630074,3.4360564e-05,0.024436254,305.71664,-74.79587,-0.13670908,29938.291,8.202274,1.2816831,2.9206517,-0.7213168,1.0613726,-9.217418,0.26881617,-0.058110278,0.09837816,-1.7119714,-19.393503,0.1518172
8.284754,467.23096,147.2414,493981.62,185224.4,-25079.395,17.161705,109.668915,-16858098.0,-473501.4,14.335001,9.229675,3929.8196,463.60165,40251.934,2365.3423,259.9141,3837265000.0,522790180.0,477.04575,0.12904847,0.030906364,0.06257999,231.95496,73.30357,0.4151582,-5666.132,15.270346,0.97362345,7.0665665,14.442497,6.84551,25.43073,0.12303454,0.13262644,0.670388,18.551697,18.88494,-0.031360947
0.016344381,81.6083,-19.390656,-108021.055,371098.62,62299.875,255.87619,223.57874,136404770.0,-692739.3,21.026127,-62.88684,2972.9255,407.77505,-22267.545,1842.979,138.52347,1508736300.0,-511781300.0,232.66866,0.023776915,0.0010724947,-0.015867354,-21.49439,65.85776,0.2504412,-53296.395,18.138927,1.3784506,23.587345,6.8111405,8.939336,6.8551397,0.060491305,0.015754463,0.26485,20.70181,12.386787,-0.17464043
-14.393399,-139.73445,-82.86041,129172.61,-251141.9,-20408.223,214.55498,158.40862,-124467300.0,20260.832,-138.07208,58.004276,8116.816,1044.3418,71086.49,485.67642,109.759705,4460778500.0,1788760200.0,126.14868,0.18449871,0.030284822,0.05136778,113.9168,-170.57025,-0.11124296,3668.6592,2.0014734,1.5658284,2.4266446,6.872813,-1.4818989,10.021923,0.034652177,0.06777156,0.7408142,11.842699,3.9420033,0.061882146
4.277798,523.5944,-131.8701,212701.73,-58862.184,171333.16,341.19934,105.46428,-45851204.0,894002.44,15.344765,-17.457458,4784.2085,658.21155,11603.323,3467.9165,-182.43733,633961660.0,-2749134800.0,154.69885,0.036176205,-0.0121268425,-0.013234941,-158.03459,418.86606,-0.4481163,-45092.98,16.75423,1.1336594,19.95893,-3.191702,10.400114,24.829819,0.08816582,0.15040928,0.1933344,6.8134203,35.281807,-0.011878861
6.2408543,-46.354416,2.019259,-35990.336,149847.78,-190680.75,142.6693,461.2261,-168727300.0,-1063693.2,120.048615,42.43099,-2765.6343,396.31616,89521.77,4054.3647,369.8525,1620383200.0,998815900.0,240.06094,0.14342731,0.034209896,0.08596175,71.29753,262.43625,0.26303118,-77399.58,16.157156,1.273854,21.311296,4.348321,13.891015,5.5676336,0.36633304,0.28201225,0.60136783,1.1835035,9.988599,0.0067168204
10.792504,350.1685,57.688198,339846.0,72247.484,247107.36,-15.883508,162.18973,3329765.2,1708205.4,-88.778755,105.75761,3723.5747,362.02567,-110708.89,-3041.833,235.78122,-180964480.0,382288260.0,388.9898,0.042328633,-0.04834385,0.03389743,224.30066,243.05055,0.0677595,54627.188,29.760746,1.9296212,17.237526,13.293164,11.711842,27.599892,0.20378372,0.10754647,-1.218634,33.17861,10.263398,-0.004236091
12.971489,149.18176,-66.32012,321408.72,130359.95,173306.14,98.86092,281.68918,-41747892.0,2154006.8,7.113905,-13.046004,-5760.5376,262.90887,-28474.748,362.3108,145.79199,1663987100.0,5441058000.0,365.8792,0.12555295,0.019649131,0.022558575,248.13055,-117.49037,0.5405048,-51777.21,23.556076,1.0263827,14.363187,17.071373,7.58306,31.416294,0.26731795,0.033638656,-0.060212724,6.233762,15.388044,0.31585
-0.88053507,190.22035,-183.07295,-477427.2,-27788.35,193725.34,137.20164,135.36772,262599620.0,6503030.5,-117.78957,-23.44107,8211.781,-78.864204,-72062.92,-4.2634025,174.02135,1418555100.0,1188770400.0,182.43245,-0.06938375,-0.04649147,0.037017174,155.05061,826.1654,0.15927406,-3735.77,5.222397,0.29329365,16.471586,9.493104,5.875098,16.471426,-0.06964837,-0.007048799,-0.20476843,24.325384,23.294415,0.004609827
-7.4731045,69.9621,124.993095,175583.1,-246617.34,-236622.6,87.08132,13.246473,136176160.0,830270.8,-136.19574,37.52753,7853.301,-242.10846,-73659.016,-3566.9602,216.60434,3337660400.0,1456224900.0,195.32211,0.14145218,0.012407958,0.054753166,610.8166,-135.53714,0.13919044,62320.87,11.247865,1.5676224,7.664823,12.14061,6.4697,30.728725,0.1509786,0.3660676,-0.72605246,13.541406,12.153784,0.17956717
6.102731,296.972,-23.466923,-108718.23,143475.97,-400156.16,-173.0784,99.91472,22966198.0,1540195.5,-112.472275,37.80054,1901.9061,574.4717,101639.055,2314.7637,263.76212,4009328000.0,-714723000.0,409.95346,0.06514299,-0.044291187,0.014293946,244.36272,251.98195,0.53250605,-51373.84,-15.130862,-0.2831182,-14.181499,5.240578,1.7337476,-3.596354,0.08291281,0.23549739,0.86882645,-1.7424108,9.124405,0.05564166
4.674191,139.09439,6.49937,253783.17,-23623.768,16143.074,-20.36338,177.35538,45940330.0,1465260.9,92.46691,27.718216,9350.847,-127.36924,56127.273,-1792.2747,186.06332,3224732400.0,-4820596.0,308.5822,0.08011368,0.026308706,0.040270317,-166.46251,250.79564,0.053011104,-3625.6318,25.785723,0.64765793,17.945992,6.8829103,10.284035,28.676882,0.19313388,0.06280244,1.2561247,21.868345,27.133509,0.06344291
1.9610785,239.52509,7.2894425,568769.94,-74087.414,126864.95,20.249336,33.760124,249287940.0,-2089992.2,-17.870888,2.0388608,1113.7545,948.85077,29937.982,-3935.032,197.39682,2235681300.0,-444072500.0,295.36148,0.14423354,0.013670403,0.04967535,806.94617,-116.61098,0.22669674,31077.182,-3.7936263,1.2466457,-0.27667293,14.1737385,7.4308653,16.449337,0.1832688,-0.0009594491,-0.3415737,7.965776,3.3256316,0.036352556
-5.815072,-62.48139,-82.304344,401659.75,130790.58,-32094.277,119.66707,57.23035,-206281520.0,-1123526.1,-36.28778,-38.79486,-1707.6542,251.42618,13110.256,-5122.3237,115.38868,-941534850.0,358978880.0,-30.535938,-0.0104204,-0.09017559,0.0112464065,-132.24373,-487.308,-0.1428454,-25852.197,22.225744,1.3126615,10.852665,29.756353,17.701017,18.975626,0.21009362,0.12457294,-0.71454465,13.78535,25.168856,0.15568003
12.463294,171.48369,-72.61971,235925.7,53634.49,-32093.066,-25.936913,181.43341,-141920260.0,-873898.2,-95.12838,-89.610245,-9206.847,451.65894,35.812523,2762.3972,131.06168,2601492500.0,1397139600.0,441.70514,0.12028553,0.005840725,0.02753482,-27.209494,162.23196,0.43867785,8937.576,5.1898956,-0.07640082,7.7354116,6.727968,5.775344,6.0417356,0.22969314,0.16770492,0.69903123,12.7538,5.649999,-0.07560292
6.1920314,294.93436,39.15746,265010.3,-38130.76,-24703.7,113.30833,93.04254,-146451600.0,1224958.2,-29.422905,-47.619198,1642.8278,126.13238,-6521.1914,3961.4592,150.70068,3512100400.0,-689162800.0,254.15749,0.0417161,0.02051887,0.036642127,362.83997,-6.9992523,0.57060254,-35414.066,10.70337,0.15472573,13.127575,1.8057997,10.137567,18.08542,0.058328386,0.074309215,0.24014933,11.548646,18.995705,0.15157233
-1.2723173,133.74728,54.935143,415048.72,-94474.57,179745.89,178.87218,285.80234,471114850.0,-418972.16,172.78168,87.28326,8986.357,-717.45996,-15531.843,487.4926,366.6797,203016380.0,-878002500.0,249.31493,0.19924195,0.04578835,0.1118119,437.74924,-39.669876,-0.28225225,13921.436,20.771357,1.6937201,18.12819,12.387173,12.184725,26.950216,-0.05392926,-0.15158284,-0.17893301,16.87108,17.20311,0.020078113
4.268643,161.42894,77.048164,242987.34,79739.734,87410.75,130.0555,42.139477,-61446260.0,-705967.06,-75.36894,23.219099,-900.6292,-355.7602,-20247.203,1062.964,10.047734,1136915100.0,-419052480.0,185.23602,-0.016384229,-0.028157683,-0.0074691116,-14.8649645,186.66165,0.0683592,25996.902,3.477427,0.6473949,-1.9989516,11.703411,3.445093,6.895778,0.107269965,0.033709407,0.59203434,11.53176,10.999972,-0.10576151
1.0922552,-141.72972,-293.27435,183050.2,-18068.49,-281206.28,207.33356,436.46356,94013850.0,-426052.28,-8.419478,-157.5209,17419.615,1161.4697,44030.73,-696.17737,127.92446,3027863000.0,1762096300.0,104.68317,0.26368096,0.06911794,0.055914786,123.53585,-232.94882,-0.4939652,-8597.898,1.2301655,1.2656567,3.90995,4.274016,4.2905393,-6.3464484,0.29781288,0.25777894,-0.26400405,1.6034201,-10.816807,0.16348308
2.4842787,162.51349,184.73361,119229.07,198916.22,-54300.957,132.76054,40.061443,-81213710.0,5240351.5,193.44504,-35.544464,-3510.9075,-188.3778,-26221.297,2593.6191,331.3537,-13615994.0,2291643600.0,286.04538,0.13264574,0.023500262,0.047254432,239.19072,405.79102,-0.23669624,-49567.82,15.589625,0.168073,10.245335,4.434062,19.15274,8.906269,0.18272878,0.08737036,-1.1422648,-0.4832145,8.959539,0.20864691
-1.3697902,166.42699,159.29254,-256019.34,193596.14,175079.88,239.30229,197.3846,-168957470.0,-508730.16,67.91204,81.61337,-8264.956,-385.03293,11300.226,-2064.9397,112.8073,-1428052000.0,1259783400.0,51.929276,0.1533723,0.055200752,0.057454016,10.918162,70.87016,0.3166006,-32888.816,18.26908,2.1719487,16.871521,6.0091686,5.373294,16.686792,0.11053686,-0.17355326,-0.26609606,-2.3642619,14.996441,0.1633546
-5.286012,241.30092,-90.18625,226809.4,-25259.346,-12477.23,128.61798,188.70497,-236039120.0,-998343.8,39.294502,60.520134,7872.8164,-330.83008,-57840.715,1269.5706,115.29195,396420670.0,-392590400.0,21.765316,0.07033521,0.025769996,0.041010346,37.433643,554.1568,0.06261531,-16995.936,12.490947,1.2040789,8.309845,-2.2295785,2.0903568,-0.08794445,0.2656398,0.07499514,1.2265425,8.083189,19.36366,-0.074650705
1.2736869,-119.94456,-116.24366,-5445.5063,15394.177,-99254.875,182.36281,173.6131,-107842640.0,1094938.5,106.55658,52.66343,5699.8086,49.44843,90760.51,-2956.302,361.9823,4183840300.0,4702368300.0,110.1531,0.07885981,0.08139623,0.013737607,-183.85063,64.48984,-0.32954264,-57359.8,21.756739,2.8733766,13.151267,7.0154114,-4.8055153,20.57059,0.16652836,0.23877972,-0.13609459,4.9259624,25.400513,0.12502646
9.467399,-146.65125,65.40091,-166604.12,198862.45,-59957.223,81.44557,74.27461,345497760.0,-1411180.2,3.2646933,-43.71562,4258.9062,267.77164,52793.176,3229.6118,535.4099,2917762800.0,201852880.0,393.08847,0.12802544,0.0029506576,0.0734981,141.8117,120.64407,0.55977064,10225.396,8.815039,1.292404,-4.540403,23.661673,12.747009,9.433202,0.0028344602,0.110097855,0.33022714,24.59195,15.43072,-0.047527753
3.8025832,330.07123,35.37795,509923.1,2946.403,141436.48,175.87946,87.50349,41592850.0,-134336.17,12.488076,-21.404203,-3627.426,1296.3405,4592.7334,-1204.2765,-71.37987,4145391600.0,831710700.0,238.9607,0.11843047,-0.036309954,0.028729752,415.4754,59.89746,0.4111117,-16581.955,8.712853,1.7024509,10.07234,9.817413,8.180412,38.760956,0.028037341,0.10575703,0.15259975,22.446384,22.656225,0.0189268
-4.0826464,93.78463,-116.801216,41182.53,-151749.81,146706.55,150.25647,-169.8197,49908316.0,-1267304.6,77.53574,-7.172126,-3312.4197,-495.71564,68682.71,871.9368,-51.81133,959553540.0,-1436084600.0,93.8119,0.024784323,-0.07711022,-0.018860368,-10.097997,208.93555,0.06651084,15914.326,10.207369,1.6768601,2.2282097,-5.549638,7.5663667,15.441356,-0.043636363,-0.047361907,0.9230516,6.1709175,26.48227,-0.11221752
-2.1104434,7.526263,46.96486,-95839.51,-72062.27,-198605.19,163.12749,245.41145,60280270.0,59116.332,-98.68795,-50.721573,-1621.0902,371.42892,17971.69,2425.6775,347.93365,2267219700.0,2045402400.0,251.08781,0.17023234,0.040678356,0.081541434,61.041927,363.6019,-0.06968913,1994.5088,-1.1121392,-0.16360408,21.073277,22.11406,17.953157,9.170128,0.07937746,-0.072457254,0.26416007,24.74194,10.536321,0.000245448
20.2056,101.84825,84.76904,296988.16,99527.12,444455.56,317.59512,146.3955,51294748.0,70706.46,11.093891,23.363052,-9328.999,-713.5981,7771.5176,-4092.6858,-95.56311,-477936130.0,553617860.0,90.658104,0.030620378,0.03747676,0.0055337283,22.715899,-90.20351,-0.04495675,-48170.062,26.042171,2.2608001,13.897087,9.394562,3.7252095,16.916412,-0.04782531,-0.20763831,-0.46401665,22.51774,2.6822205,0.0795757
5.4405813,-333.2742,72.76531,71972.27,230340.94,-256006.22,173.61934,92.92044,-12832667.0,1741196.8,3.2062242,-17.748453,4951.948,1367.9042,10349.126,-824.22656,9.133885,1869067300.0,689293100.0,-221.12099,0.09411685,-0.012470322,0.019695148,42.998455,-462.12112,-0.41758353,-3007.9316,36.898705,2.0258415,22.244844,29.85467,16.883625,31.386616,0.08867558,0.15643172,0.06417478,39.765106,38.830738,0.18538031
2.1644044,88.43061,169.52673,35000.254,32938.945,-231222.25,6.5819316,-169.28145,-149602270.0,1469721.0,43.451202,-61.19455,4509.9526,692.1091,62305.35,-7411.348,119.48749,1345016200.0,-356070080.0,178.16997,0.026287725,-0.07781902,-0.010277035,-4.6770372,444.057,0.32752714,1756.3518,16.02405,2.2600386,10.064378,14.871535,13.150495,28.58626,0.033320803,0.08866561,0.061264135,32.699905,43.813087,0.1739017
5.9874744,59.341045,-155.75238,-100640.41,10959.558,141546.84,224.83357,92.7203,117281160.0,979724.4,-43.00908,-63.61506,-4991.3887,1643.835,73243.25,4132.056,114.89576,1334809200.0,168005710.0,146.35307,-0.022771541,-0.0036718282,-0.0215011,-40.124973,-1.0053865,0.69255525,-41132.758,21.064642,1.3710839,22.857447,6.750305,12.785151,15.65048,0.07009848,0.085572824,0.8233222,21.519226,27.059574,-0.10598903
2.1799784,33.297684,-25.250874,237263.23,-131026.38,-75439.66,28.365013,68.060974,-135243230.0,413454.9,67.7181,48.536396,7611.4697,431.1016,35957.59,3286.5781,373.25165,3738645200.0,1415740400.0,90.47754,0.08090677,0.03832287,0.019226346,25.440165,-106.90947,0.13230689,-24440.738,8.993822,0.3716566,1.4642271,4.7435827,3.3118591,5.3563833,-0.02060664,0.2550905,-0.09695976,30.702137,23.24823,0.104406975
1.64594,299.8909,-92.121216,-71740.97,-212342.05,22718.934,23.10038,181.02759,16503205.0,4605894.5,-32.449226,86.75139,10239.425,331.707,87685.15,2484.2834,142.97224,2495774700.0,-445843900.0,257.00244,0.03138718,-0.016340604,0.038013272,215.27757,398.19394,-0.16777804,7079.597,-6.166899,1.1023473,-8.455182,6.6833377,8.918149,-4.0913377,-0.00010182112,0.08955286,-0.65585685,-5.015026,0.9715876,0.08928235
-1.8960043,36.98743,180.04921,-318526.28,200889.75,-52366.8,43.950966,90.163284,25817962.0,1753922.0,54.511635,62.919884,-942.6071,528.12836,1857.6274,98.36663,190.20572,456849500.0,2257357000.0,133.11777,0.06731379,-0.04420146,0.036580604,453.73105,633.5572,0.2722336,64834.406,11.64238,1.2890563,15.376846,7.1820607,11.1439705,-3.4657292,-0.06404587,-0.08741145,0.1708256,7.595251,6.3406167,0.048599876
8.547621,26.038284,-101.29427,240217.53,87007.62,-16753.473,126.34369,38.54639,-55989444.0,940798.3,49.686253,-132.39311,10186.574,279.87714,23765.74,947.0941,136.93204,-508441340.0,2112365200.0,135.41052,-0.056292724,-0.050327923,0.009738335,548.44165,249.84239,0.31006223,-21790.3,9.967978,0.32235217,2.0231667,9.814938,6.983912,6.7218456,0.057635088,-0.075668536,0.2198835,14.131918,5.5603824,0.035333082
6.7533226,-11.244718,110.13879,304434.56,80922.875,69846.61,139.24808,178.39893,73474744.0,2028782.1,-26.821678,69.163994,-3583.0735,194.50151,-7221.203,-3321.0798,136.46643,-404158720.0,933412500.0,51.212376,0.1018888,0.010076453,0.038191155,24.353464,197.53221,-0.000269212,-12527.266,9.87466,1.3366054,9.235897,8.043617,11.471168,6.384584,0.062815145,-0.20157102,-0.23643045,12.370181,-0.036496196,0.21728764
5.672751,243.3464,305.6494,319521.66,-61538.09,-191005.75,-6.958779,300.9495,101071710.0,653491.6,112.67938,91.41521,14701.885,142.87416,8942.179,852.7227,342.43558,-150053380.0,228099020.0,305.21777,0.2061888,0.09529406,0.105997264,394.6399,423.336,-0.0616604,47689.58,4.8638678,0.6266463,-2.65659,-14.643118,-0.9224487,-1.8459449,0.13371539,0.078659564,0.17905898,-1.6873456,-10.48237,0.29413605
5.9934797,195.53061,221.67673,260324.61,34045.605,42481.047,-3.5599906,-64.99872,85842200.0,261237.8,121.62868,-13.455598,-4003.4177,382.78668,30041.355,4354.7866,288.27386,-390199940.0,-1810478200.0,9.766285,-0.038157452,-0.065834485,0.012676501,168.70189,358.8753,0.7241063,-14976.203,-2.5522408,0.9815495,-0.3946868,10.651141,9.628368,9.438383,-0.0328727,-0.07943731,0.036551848,15.717254,18.772238,0.011837002
8.4302435,206.72324,206.53471,-2996.967,-76996.516,25512.004,28.840004,89.990005,-343995140.0,-1491183.2,-72.60071,126.93572,-4528.4956,524.63245,44528.043,-2702.1426,171.91664,2832402400.0,1253852900.0,263.01938,0.07727659,0.0383476,0.05929265,235.37955,-163.23572,0.14058769,56262.453,7.309328,1.6648458,0.42620936,-5.673726,-1.9396755,9.79443,0.18618688,0.11478536,-0.16430776,11.000904,-2.6960068,0.0792988
7.9490137,-99.5377,80.53603,434735.72,-71131.7,39473.605,145.95331,-121.969635,45426932.0,639569.4,157.44102,-98.52837,-484.10464,2172.6853,38750.07,-1588.801,171.8841,4271356200.0,2800720100.0,72.57265,0.056034453,-0.023919838,0.04302073,508.04208,-185.30228,0.13274401,-6930.251,0.81174237,0.5505,-1.2451326,14.254903,-1.4015213,4.2206583,-0.07069726,0.16038339,-0.6096683,7.3347135,-5.526843,0.10910434
1.6879191,160.05632,-90.989105,171585.73,9844.602,-126817.86,80.79103,392.01636,-157475020.0,4781471.5,65.325485,-22.04262,10511.193,-346.6988,-19525.475,690.9375,198.75327,2922590000.0,-535494200.0,239.55528,0.054015774,0.027254552,0.049881577,-90.77326,191.2245,-0.45826358,-55581.52,7.7511797,1.3970592,0.14959374,-9.856426,-3.8377867,-6.373877,0.14807852,0.10064034,-0.5767621,-3.5080779,-18.483316,0.10040688
-8.974222,2.1096046,62.748966,1463.4489,234277.4,-46001.926,-98.20098,287.74677,384677.34,2191405.0,-87.48778,53.999924,-1254.0175,879.5205,113890.25,4431.317,293.68698,639283800.0,-840810200.0,427.2024,0.14104952,0.04863433,0.052807756,532.54456,370.45236,0.22261316,17666.832,3.4543138,1.2107704,4.855816,0.27101615,0.18521443,12.277769,0.25850645,0.0027467147,-0.6056109,-0.25105298,-5.4381647,-0.21198396
-8.881617,9.397261,-72.75259,-158138.66,-367873.06,180785.9,237.08806,-28.077196,35401804.0,68759.52,-28.637043,3.9764855,10706.744,1033.8447,160317.22,-2828.3562,37.839504,1494257900.0,234823500.0,154.47688,0.10767979,0.003928295,0.07302923,158.24013,180.43312,-0.17094344,31937.994,11.897162,1.2492323,8.361183,13.899693,11.239128,18.286049,-0.082150854,-0.13714927,1.2263572,19.349218,20.438166,-0.06309585
2.4879944,57.473938,140.27185,89945.16,-19071.63,23765.355,152.95282,180.03368,436261.34,-3648644.2,2.758763,2.6789088,-8737.841,-555.021,64510.754,-964.7521,239.38872,2668494800.0,1487928300.0,435.2385,0.15370484,0.05735808,0.021480938,190.73584,458.9458,0.25532463,-9617.376,4.701462,0.76419836,1.5781244,2.1121502,5.7504377,7.872283,0.35144648,0.09218453,0.40587536,13.19641,1.4145765,-0.20456451
9.847316,247.15817,-91.52295,21744.91,-13883.265,247645.36,330.84827,219.45169,41414924.0,5261304.0,-92.602806,26.439503,-4325.9106,-243.77545,74891.69,3067.228,9.5476885,1463822800.0,182669970.0,111.193665,0.002329976,-0.0019714846,-0.019325888,248.32214,400.24777,-0.13688284,-53182.11,15.707902,0.9169383,9.020073,15.038325,10.860398,13.592765,0.03489628,-0.057873625,0.36716092,5.228141,21.30854,-0.1504546
